,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],0.206,0.061,0.097,0.317,0.003,0.002,453.0,718.0,1.0
Ds[0],35.401,0.06,35.29,35.505,0.003,0.002,457.0,705.0,1.0
RV[0],2.832,1.304,1.002,5.308,0.064,0.045,451.0,490.0,1.0
"eps[0, 0]",-0.13,0.041,-0.202,-0.048,0.001,0.001,761.0,725.0,1.0
"eps[1, 0]",-0.167,0.077,-0.314,-0.026,0.003,0.002,808.0,754.0,1.0
"eps[2, 0]",-0.287,0.075,-0.431,-0.164,0.003,0.002,705.0,543.0,1.0
"eps[3, 0]",-0.045,0.061,-0.146,0.092,0.002,0.002,688.0,600.0,1.0
"eps[4, 0]",-0.147,0.056,-0.254,-0.053,0.002,0.002,637.0,691.0,1.01
"eps[5, 0]",-0.288,0.178,-0.632,0.046,0.007,0.005,721.0,719.0,1.01
"eps[6, 0]",-0.041,0.081,-0.204,0.104,0.003,0.002,676.0,909.0,1.0
"eps[7, 0]",-0.136,0.07,-0.264,-0.006,0.002,0.002,1017.0,534.0,1.0
"eps[8, 0]",0.108,0.131,-0.117,0.36,0.004,0.003,986.0,770.0,1.01
"eps[9, 0]",0.085,0.029,0.035,0.141,0.001,0.001,541.0,673.0,1.01
"eps[10, 0]",0.046,0.025,0.003,0.093,0.001,0.001,797.0,803.0,1.0
"eps[11, 0]",-0.003,0.025,-0.045,0.045,0.001,0.001,813.0,762.0,1.0
"eps[12, 0]",-0.011,0.02,-0.049,0.026,0.001,0.001,682.0,863.0,1.0
"eps[13, 0]",-0.008,0.024,-0.05,0.039,0.001,0.001,487.0,701.0,1.01
"eps[14, 0]",0.001,0.108,-0.194,0.219,0.004,0.003,620.0,618.0,1.01
"eps[15, 0]",0.182,0.051,0.073,0.269,0.002,0.001,789.0,833.0,1.0
"eps[16, 0]",0.048,0.036,-0.019,0.114,0.001,0.001,629.0,498.0,1.01
"eps[17, 0]",0.12,0.042,0.042,0.194,0.001,0.001,805.0,924.0,1.0
