,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],2.23,0.107,2.021,2.418,0.005,0.003,512.0,578.0,1.0
Ds[0],34.974,0.089,34.806,35.136,0.004,0.003,604.0,643.0,1.0
RV[0],2.507,0.174,2.179,2.827,0.007,0.005,615.0,704.0,1.0
"eps[0, 0]",0.03,0.088,-0.141,0.185,0.002,0.002,1423.0,848.0,1.0
"eps[1, 0]",0.133,0.199,-0.224,0.49,0.005,0.005,1475.0,859.0,1.0
"eps[2, 0]",0.123,0.123,-0.09,0.376,0.003,0.003,1511.0,678.0,1.0
"eps[3, 0]",0.456,0.192,0.106,0.803,0.006,0.004,1041.0,820.0,1.0
"eps[4, 0]",0.482,0.199,0.104,0.846,0.006,0.004,1302.0,645.0,1.0
"eps[5, 0]",0.027,0.21,-0.379,0.404,0.006,0.007,1334.0,833.0,1.01
"eps[6, 0]",0.106,0.188,-0.233,0.477,0.005,0.006,1214.0,584.0,1.0
"eps[7, 0]",0.095,0.158,-0.17,0.425,0.003,0.005,2073.0,709.0,1.01
"eps[8, 0]",-0.125,0.142,-0.405,0.125,0.003,0.004,1917.0,709.0,1.0
"eps[9, 0]",0.023,0.048,-0.064,0.11,0.001,0.001,1050.0,692.0,1.0
"eps[10, 0]",0.038,0.056,-0.068,0.145,0.001,0.002,1691.0,625.0,1.0
"eps[11, 0]",-0.089,0.044,-0.163,-0.0,0.001,0.001,1581.0,952.0,1.0
"eps[12, 0]",-0.081,0.04,-0.154,-0.007,0.001,0.001,1050.0,823.0,1.0
"eps[13, 0]",-0.138,0.054,-0.233,-0.037,0.001,0.001,1540.0,876.0,1.0
"eps[14, 0]",-0.165,0.15,-0.45,0.102,0.004,0.004,1685.0,779.0,1.0
"eps[15, 0]",-0.111,0.088,-0.273,0.05,0.002,0.002,1752.0,575.0,1.0
"eps[16, 0]",-0.034,0.075,-0.169,0.102,0.002,0.002,1131.0,790.0,1.01
"eps[17, 0]",0.02,0.072,-0.126,0.138,0.002,0.002,1923.0,792.0,1.0
"eps[18, 0]",0.007,0.055,-0.095,0.11,0.002,0.002,840.0,713.0,1.01
"eps[19, 0]",0.138,0.05,0.048,0.235,0.001,0.001,1479.0,691.0,1.0
"eps[20, 0]",-0.119,0.036,-0.186,-0.045,0.001,0.001,1077.0,897.0,1.0
"eps[21, 0]",0.132,0.037,0.06,0.197,0.001,0.001,766.0,807.0,1.0
"eps[22, 0]",0.168,0.038,0.102,0.244,0.001,0.001,1201.0,711.0,1.0
"eps[23, 0]",0.164,0.139,-0.116,0.417,0.004,0.004,1186.0,882.0,1.0
"eps[24, 0]",-0.05,0.09,-0.204,0.115,0.003,0.003,1005.0,693.0,1.01
"eps[25, 0]",0.033,0.089,-0.113,0.22,0.003,0.002,742.0,872.0,1.0
"eps[26, 0]",0.069,0.116,-0.146,0.281,0.004,0.003,725.0,823.0,1.0
"eps[27, 0]",-0.035,0.07,-0.162,0.099,0.002,0.002,1038.0,838.0,1.01
"eps[28, 0]",0.087,0.081,-0.055,0.242,0.002,0.002,1286.0,951.0,1.0
"eps[29, 0]",-0.147,0.039,-0.212,-0.066,0.001,0.001,1519.0,891.0,1.01
"eps[30, 0]",-0.007,0.039,-0.072,0.067,0.001,0.001,881.0,814.0,1.0
"eps[31, 0]",-0.034,0.059,-0.135,0.088,0.002,0.001,1030.0,812.0,1.0
"eps[32, 0]",-0.002,0.152,-0.302,0.263,0.004,0.005,1576.0,808.0,1.01
"eps[33, 0]",0.023,0.115,-0.186,0.239,0.003,0.004,1233.0,826.0,1.0
"eps[34, 0]",0.087,0.119,-0.156,0.287,0.004,0.003,1159.0,833.0,1.0
"eps[35, 0]",-0.012,0.075,-0.161,0.116,0.002,0.002,1151.0,829.0,1.0
"eps[36, 0]",0.142,0.09,-0.038,0.304,0.002,0.002,1385.0,749.0,1.01
"eps[37, 0]",0.093,0.093,-0.079,0.266,0.002,0.002,1927.0,861.0,1.01
"eps[38, 0]",0.063,0.062,-0.051,0.173,0.002,0.001,1170.0,667.0,1.0
"eps[39, 0]",0.002,0.058,-0.11,0.105,0.002,0.002,1154.0,848.0,1.01
"eps[40, 0]",0.024,0.065,-0.087,0.157,0.002,0.002,1323.0,806.0,1.0
"eps[41, 0]",0.014,0.121,-0.205,0.241,0.004,0.004,1162.0,704.0,1.0
"eps[42, 0]",-0.08,0.108,-0.273,0.139,0.003,0.003,1483.0,709.0,1.0
"eps[43, 0]",-0.02,0.09,-0.202,0.133,0.002,0.003,1505.0,710.0,1.0
"eps[44, 0]",0.005,0.065,-0.108,0.125,0.002,0.002,1588.0,710.0,1.0
"eps[45, 0]",-0.105,0.057,-0.207,0.002,0.001,0.001,1548.0,639.0,1.01
"eps[46, 0]",0.037,0.115,-0.182,0.258,0.003,0.003,1233.0,709.0,1.0
"eps[47, 0]",-0.025,0.032,-0.082,0.032,0.001,0.001,1572.0,993.0,1.0
"eps[48, 0]",0.029,0.081,-0.137,0.169,0.002,0.002,1038.0,684.0,1.0
"eps[49, 0]",0.172,0.078,0.042,0.327,0.003,0.002,815.0,663.0,1.0
"eps[50, 0]",-0.059,0.123,-0.306,0.152,0.003,0.003,1655.0,778.0,1.01
"eps[51, 0]",0.221,0.093,0.063,0.409,0.002,0.002,1814.0,895.0,1.0
"eps[52, 0]",0.106,0.095,-0.058,0.298,0.003,0.002,1106.0,753.0,1.0
"eps[53, 0]",0.009,0.069,-0.126,0.13,0.002,0.002,1745.0,763.0,1.0
"eps_tform[0, 0]",0.33,0.957,-1.531,2.013,0.025,0.026,1423.0,848.0,1.0
"eps_tform[0, 1]",0.578,0.933,-1.253,2.173,0.024,0.024,1502.0,862.0,1.0
"eps_tform[0, 2]",0.939,0.954,-0.875,2.673,0.024,0.022,1587.0,765.0,1.0
"eps_tform[0, 3]",1.846,0.861,0.147,3.418,0.026,0.02,1128.0,852.0,1.0
"eps_tform[0, 4]",1.166,0.863,-0.478,2.747,0.023,0.019,1401.0,751.0,1.0
