,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],0.164,0.054,0.068,0.258,0.002,0.002,534.0,621.0,1.0
Ds[0],34.57,0.053,34.468,34.663,0.002,0.002,523.0,744.0,1.0
RV[0],3.133,1.393,1.008,5.616,0.053,0.037,720.0,668.0,1.0
"eps[0, 0]",0.139,0.075,-0.007,0.268,0.002,0.002,1465.0,583.0,1.0
"eps[1, 0]",0.098,0.152,-0.201,0.358,0.004,0.004,1283.0,834.0,1.0
"eps[2, 0]",0.424,0.099,0.244,0.613,0.003,0.002,1133.0,802.0,1.0
"eps[3, 0]",0.503,0.151,0.216,0.772,0.005,0.003,1028.0,917.0,1.0
"eps[4, 0]",0.431,0.137,0.198,0.715,0.005,0.003,923.0,713.0,1.01
"eps[5, 0]",0.588,0.193,0.256,0.957,0.006,0.004,1137.0,666.0,1.0
"eps[6, 0]",-0.455,0.166,-0.78,-0.166,0.005,0.004,1103.0,710.0,1.0
"eps[7, 0]",0.204,0.142,-0.074,0.468,0.004,0.003,1424.0,916.0,1.0
"eps[8, 0]",0.078,0.126,-0.154,0.311,0.004,0.003,1206.0,621.0,1.01
"eps[9, 0]",0.032,0.026,-0.018,0.077,0.001,0.001,665.0,678.0,1.01
"eps[10, 0]",0.051,0.028,0.006,0.108,0.001,0.001,859.0,728.0,1.0
"eps[11, 0]",0.084,0.023,0.042,0.128,0.001,0.001,801.0,844.0,1.0
"eps[12, 0]",0.062,0.019,0.027,0.096,0.001,0.001,559.0,737.0,1.01
"eps[13, 0]",-0.006,0.022,-0.045,0.036,0.001,0.001,730.0,768.0,1.0
"eps[14, 0]",0.01,0.132,-0.229,0.264,0.004,0.004,1087.0,842.0,1.0
"eps[15, 0]",-0.127,0.047,-0.212,-0.039,0.002,0.001,759.0,844.0,1.0
"eps[16, 0]",-0.172,0.038,-0.246,-0.106,0.002,0.001,570.0,725.0,1.0
"eps[17, 0]",-0.075,0.038,-0.146,-0.007,0.002,0.001,594.0,604.0,1.0
"eps[18, 0]",-0.03,0.029,-0.087,0.022,0.001,0.001,692.0,733.0,1.01
"eps[19, 0]",0.029,0.025,-0.016,0.078,0.001,0.001,793.0,813.0,1.01
"eps[20, 0]",-0.061,0.021,-0.104,-0.023,0.001,0.001,735.0,821.0,1.0
"eps[21, 0]",-0.043,0.016,-0.072,-0.011,0.001,0.0,571.0,716.0,1.01
"eps[22, 0]",-0.225,0.022,-0.263,-0.181,0.001,0.001,619.0,593.0,1.0
"eps[23, 0]",-0.334,0.088,-0.507,-0.172,0.002,0.002,1405.0,908.0,1.0
"eps[24, 0]",-0.105,0.043,-0.188,-0.031,0.001,0.001,1112.0,860.0,1.0
"eps[25, 0]",0.0,0.037,-0.067,0.07,0.002,0.001,561.0,767.0,1.01
"eps[26, 0]",0.092,0.038,0.026,0.17,0.001,0.001,642.0,683.0,1.0
"eps[27, 0]",0.042,0.03,-0.016,0.095,0.001,0.001,747.0,755.0,1.01
"eps[28, 0]",0.221,0.029,0.166,0.279,0.001,0.001,1028.0,922.0,1.0
"eps[29, 0]",-0.051,0.017,-0.082,-0.019,0.001,0.0,648.0,840.0,1.0
"eps[30, 0]",-0.044,0.014,-0.073,-0.019,0.001,0.0,606.0,801.0,1.01
"eps[31, 0]",-0.27,0.027,-0.321,-0.223,0.001,0.001,659.0,622.0,1.0
"eps[32, 0]",-0.38,0.074,-0.51,-0.239,0.002,0.001,1347.0,837.0,1.0
"eps[33, 0]",-0.151,0.048,-0.241,-0.068,0.002,0.001,735.0,860.0,1.0
"eps[34, 0]",-0.04,0.043,-0.126,0.04,0.002,0.001,640.0,740.0,1.0
"eps[35, 0]",-0.128,0.034,-0.193,-0.065,0.001,0.001,627.0,607.0,1.0
"eps[36, 0]",0.067,0.031,0.005,0.122,0.001,0.001,794.0,756.0,1.01
"eps[37, 0]",0.056,0.033,-0.009,0.115,0.001,0.001,1036.0,842.0,1.0
"eps[38, 0]",0.016,0.023,-0.025,0.061,0.001,0.001,895.0,784.0,1.0
"eps[39, 0]",-0.034,0.024,-0.077,0.011,0.001,0.001,1002.0,749.0,1.01
"eps[40, 0]",-0.125,0.023,-0.166,-0.083,0.001,0.001,663.0,851.0,1.0
"eps[41, 0]",-0.73,0.081,-0.882,-0.588,0.002,0.001,1674.0,705.0,1.0
"eps[42, 0]",0.011,0.037,-0.052,0.082,0.001,0.001,1150.0,809.0,1.0
"eps[43, 0]",-0.301,0.034,-0.365,-0.242,0.001,0.001,721.0,712.0,1.0
"eps[44, 0]",-0.034,0.034,-0.1,0.027,0.001,0.001,748.0,851.0,1.0
"eps[45, 0]",-0.059,0.034,-0.128,-0.001,0.001,0.001,1199.0,845.0,1.01
"eps[46, 0]",0.23,0.056,0.133,0.342,0.002,0.001,1175.0,818.0,1.0
"eps[47, 0]",-0.027,0.02,-0.063,0.009,0.001,0.0,1316.0,848.0,1.01
"eps[48, 0]",0.104,0.026,0.058,0.154,0.001,0.001,912.0,756.0,1.0
"eps[49, 0]",-0.071,0.022,-0.114,-0.032,0.001,0.001,949.0,830.0,1.0
"eps[50, 0]",0.522,0.091,0.351,0.692,0.003,0.002,1320.0,741.0,1.0
"eps[51, 0]",-0.039,0.051,-0.138,0.053,0.002,0.001,1023.0,915.0,1.0
"eps[52, 0]",0.441,0.047,0.354,0.528,0.001,0.001,1216.0,900.0,1.0
"eps[53, 0]",0.152,0.047,0.068,0.245,0.001,0.001,1442.0,775.0,1.0
"eps_tform[0, 0]",1.515,0.813,-0.077,2.919,0.021,0.017,1465.0,583.0,1.0
"eps_tform[0, 1]",0.242,0.734,-1.241,1.495,0.02,0.02,1318.0,863.0,1.0
"eps_tform[0, 2]",2.927,0.764,1.55,4.318,0.024,0.017,1038.0,880.0,1.0
"eps_tform[0, 3]",1.804,0.706,0.416,3.048,0.022,0.016,1020.0,804.0,1.0
"eps_tform[0, 4]",-0.177,0.675,-1.559,1.03,0.022,0.024,968.0,567.0,1.01
"eps_tform[0, 5]",1.648,0.874,-0.002,3.213,0.024,0.02,1293.0,601.0,1.0
"eps_tform[0, 6]",-2.357,0.896,-4.089,-0.802,0.026,0.019,1125.0,674.0,1.0
"eps_tform[0, 7]",1.388,0.896,-0.335,3.095,0.024,0.018,1397.0,789.0,1.0
"eps_tform[0, 8]",0.864,0.863,-0.757,2.395,0.024,0.019,1263.0,756.0,1.01
"eps_tform[0, 9]",0.552,0.538,-0.526,1.476,0.02,0.014,717.0,752.0,1.0
"eps_tform[0, 10]",-0.011,0.508,-0.989,0.923,0.017,0.014,932.0,752.0,1.0
"eps_tform[0, 11]",2.101,0.451,1.316,2.969,0.017,0.012,727.0,706.0,1.01
"eps_tform[0, 12]",0.385,0.544,-0.594,1.429,0.021,0.015,645.0,655.0,1.01
"eps_tform[0, 13]",0.039,0.461,-0.84,0.892,0.016,0.015,861.0,641.0,1.0
"eps_tform[0, 14]",0.523,0.844,-1.225,1.934,0.025,0.021,1174.0,903.0,1.0
"eps_tform[0, 15]",-0.604,0.465,-1.483,0.224,0.019,0.013,610.0,805.0,1.0
"eps_tform[0, 16]",-1.118,0.464,-1.938,-0.193,0.018,0.014,652.0,648.0,1.0
"eps_tform[0, 17]",0.119,0.475,-0.805,0.978,0.019,0.014,633.0,623.0,1.0
"eps_tform[0, 18]",-0.526,0.541,-1.632,0.413,0.018,0.016,885.0,518.0,1.01
"eps_tform[0, 19]",0.657,0.323,0.038,1.224,0.01,0.007,948.0,899.0,1.0
"eps_tform[0, 20]",-0.995,0.452,-1.81,-0.104,0.018,0.013,648.0,668.0,1.01
"eps_tform[0, 21]",0.345,0.386,-0.344,1.11,0.015,0.01,694.0,605.0,1.01
"eps_tform[0, 22]",-1.532,0.33,-2.119,-0.885,0.014,0.01,596.0,692.0,1.0
"eps_tform[0, 23]",-1.628,0.663,-2.98,-0.502,0.02,0.014,1107.0,841.0,1.0
"eps_tform[0, 24]",-0.042,0.315,-0.579,0.605,0.011,0.009,829.0,451.0,1.0
"eps_tform[0, 25]",0.149,0.297,-0.397,0.711,0.012,0.009,589.0,622.0,1.01
"eps_tform[0, 26]",0.414,0.425,-0.418,1.185,0.016,0.012,738.0,691.0,1.01
