,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],0.372,0.091,0.214,0.53,0.004,0.003,538.0,587.0,1.0
Ds[0],34.363,0.09,34.197,34.517,0.004,0.003,519.0,617.0,1.01
RV[0],2.16,0.888,1.006,3.808,0.039,0.028,550.0,667.0,1.01
"eps[0, 0]",0.034,0.082,-0.108,0.2,0.003,0.002,951.0,736.0,1.0
"eps[1, 0]",0.375,0.179,0.026,0.702,0.005,0.004,1413.0,809.0,1.01
"eps[2, 0]",-0.068,0.116,-0.263,0.177,0.004,0.003,965.0,751.0,1.01
"eps[3, 0]",0.336,0.171,0.03,0.665,0.005,0.004,1245.0,864.0,1.0
"eps[4, 0]",0.357,0.176,0.029,0.675,0.006,0.004,1032.0,738.0,1.0
"eps[5, 0]",-0.103,0.208,-0.477,0.303,0.006,0.005,1334.0,568.0,1.0
"eps[6, 0]",-0.01,0.181,-0.338,0.321,0.005,0.006,1416.0,847.0,1.0
"eps[7, 0]",0.097,0.144,-0.151,0.384,0.004,0.004,1611.0,753.0,1.01
"eps[8, 0]",0.095,0.132,-0.142,0.35,0.004,0.003,1293.0,793.0,1.0
"eps[9, 0]",-0.007,0.037,-0.076,0.06,0.001,0.001,850.0,701.0,1.0
"eps[10, 0]",-0.001,0.041,-0.077,0.076,0.001,0.001,1740.0,846.0,1.0
"eps[11, 0]",0.086,0.033,0.019,0.143,0.001,0.001,1056.0,740.0,1.0
"eps[12, 0]",-0.012,0.023,-0.054,0.029,0.001,0.001,1056.0,801.0,1.0
"eps[13, 0]",0.001,0.029,-0.055,0.054,0.001,0.001,878.0,740.0,1.0
"eps[14, 0]",-0.012,0.136,-0.259,0.241,0.004,0.004,1360.0,755.0,1.0
"eps[15, 0]",0.098,0.089,-0.063,0.261,0.003,0.002,1175.0,785.0,1.0
"eps[16, 0]",0.072,0.058,-0.044,0.169,0.002,0.001,1073.0,812.0,1.01
"eps[17, 0]",0.014,0.062,-0.09,0.143,0.002,0.002,1330.0,669.0,1.0
"eps[18, 0]",-0.003,0.037,-0.072,0.066,0.001,0.001,891.0,812.0,1.0
"eps[19, 0]",0.086,0.034,0.023,0.145,0.001,0.001,1072.0,950.0,1.0
"eps[20, 0]",-0.134,0.026,-0.186,-0.086,0.001,0.001,1098.0,943.0,1.0
"eps[21, 0]",0.001,0.022,-0.039,0.047,0.001,0.001,795.0,826.0,1.0
"eps[22, 0]",-0.089,0.029,-0.147,-0.036,0.001,0.001,895.0,816.0,1.0
