,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],0.028,0.024,0.0,0.074,0.001,0.001,750.0,558.0,1.01
Ds[0],34.085,0.038,34.017,34.156,0.002,0.001,286.0,519.0,1.02
RV[0],3.87,1.318,1.605,6.0,0.031,0.03,1778.0,660.0,1.0
delM[0],0.006,0.104,-0.173,0.207,0.003,0.002,956.0,838.0,1.0
"eps[0, 0]",-0.197,0.068,-0.333,-0.077,0.002,0.002,857.0,826.0,1.0
"eps[1, 0]",-0.522,0.178,-0.87,-0.184,0.006,0.005,1022.0,664.0,1.0
"eps[2, 0]",-0.182,0.13,-0.386,0.125,0.004,0.005,921.0,675.0,1.0
"eps[3, 0]",0.203,0.112,-0.014,0.397,0.003,0.003,1129.0,776.0,1.0
"eps[4, 0]",0.386,0.101,0.181,0.563,0.003,0.003,1102.0,643.0,1.01
"eps[5, 0]",0.785,0.576,-0.331,1.868,0.021,0.015,750.0,848.0,1.0
"eps[6, 0]",-0.191,0.416,-0.994,0.594,0.013,0.014,986.0,702.0,1.01
"eps[7, 0]",-0.001,0.137,-0.273,0.225,0.004,0.004,1012.0,742.0,1.0
"eps[8, 0]",-0.238,0.208,-0.646,0.151,0.006,0.006,1298.0,740.0,1.0
"eps[9, 0]",-0.096,0.019,-0.129,-0.061,0.001,0.001,561.0,606.0,1.0
"eps[10, 0]",0.01,0.025,-0.035,0.058,0.001,0.001,541.0,581.0,1.01
"eps[11, 0]",-0.107,0.019,-0.142,-0.073,0.001,0.0,731.0,930.0,1.0
"eps[12, 0]",-0.084,0.02,-0.121,-0.049,0.001,0.001,384.0,580.0,1.01
"eps[13, 0]",-0.001,0.023,-0.041,0.044,0.001,0.001,434.0,507.0,1.01
"eps[14, 0]",0.085,0.093,-0.093,0.259,0.003,0.003,1037.0,878.0,1.01
"eps[15, 0]",0.004,0.047,-0.077,0.094,0.002,0.001,487.0,644.0,1.02
"eps[16, 0]",0.008,0.034,-0.059,0.069,0.002,0.001,491.0,728.0,1.02
"eps[17, 0]",-0.005,0.034,-0.067,0.059,0.002,0.001,474.0,590.0,1.01
"eps[18, 0]",-0.005,0.032,-0.071,0.047,0.001,0.001,454.0,649.0,1.01
"eps[19, 0]",0.032,0.032,-0.023,0.091,0.001,0.001,1174.0,847.0,1.0
"eps[20, 0]",0.069,0.023,0.028,0.112,0.001,0.001,761.0,780.0,1.0
"eps[21, 0]",0.125,0.02,0.089,0.163,0.001,0.001,591.0,620.0,1.0
"eps[22, 0]",0.127,0.02,0.087,0.163,0.001,0.0,606.0,822.0,1.01
"eps[23, 0]",-0.254,0.175,-0.589,0.075,0.006,0.005,741.0,709.0,1.0
"eps[24, 0]",0.332,0.13,0.089,0.565,0.004,0.004,1081.0,728.0,1.0
"eps[25, 0]",0.293,0.116,0.065,0.492,0.004,0.003,823.0,677.0,1.01
"eps[26, 0]",-0.037,0.113,-0.257,0.159,0.003,0.003,1144.0,809.0,1.0
"eps[27, 0]",-0.072,0.047,-0.163,0.011,0.002,0.001,434.0,450.0,1.01
"eps[28, 0]",0.276,0.043,0.195,0.356,0.002,0.001,564.0,688.0,1.0
"eps[29, 0]",-0.02,0.022,-0.058,0.022,0.001,0.001,526.0,757.0,1.0
"eps[30, 0]",0.082,0.018,0.049,0.114,0.001,0.0,630.0,734.0,1.0
"eps[31, 0]",-0.127,0.039,-0.207,-0.059,0.002,0.001,352.0,452.0,1.01
"eps[32, 0]",0.388,0.215,-0.006,0.793,0.008,0.006,728.0,770.0,1.0
"eps[33, 0]",-0.307,0.072,-0.445,-0.178,0.003,0.002,439.0,768.0,1.01
"eps[34, 0]",-0.251,0.071,-0.372,-0.104,0.003,0.002,448.0,724.0,1.0
"eps[35, 0]",-0.163,0.041,-0.24,-0.088,0.002,0.001,474.0,665.0,1.01
"eps[36, 0]",0.043,0.023,0.0,0.084,0.001,0.001,528.0,641.0,1.0
