,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],0.275,0.121,0.081,0.491,0.005,0.004,622.0,444.0,1.0
Ds[0],36.364,0.115,36.145,36.566,0.005,0.004,605.0,467.0,1.0
RV[0],3.193,1.457,1.005,5.654,0.048,0.028,936.0,791.0,1.01
delM[0],-0.0,0.102,-0.192,0.187,0.003,0.002,1011.0,962.0,1.0
"eps[0, 0]",-0.003,0.133,-0.231,0.252,0.003,0.004,1437.0,841.0,1.0
"eps[1, 0]",-0.131,0.296,-0.682,0.447,0.007,0.009,1825.0,755.0,1.0
"eps[2, 0]",0.547,0.233,0.115,0.976,0.006,0.007,1550.0,892.0,1.0
"eps[3, 0]",0.041,0.231,-0.396,0.46,0.006,0.007,1454.0,674.0,1.0
"eps[4, 0]",0.334,0.247,-0.089,0.819,0.006,0.007,1621.0,681.0,1.0
"eps[5, 0]",0.651,0.564,-0.402,1.684,0.012,0.016,2204.0,848.0,1.0
"eps[6, 0]",-0.252,0.459,-1.018,0.713,0.009,0.015,2397.0,733.0,1.0
"eps[7, 0]",0.038,0.154,-0.236,0.341,0.004,0.006,1767.0,745.0,1.0
"eps[8, 0]",-0.066,0.208,-0.454,0.316,0.005,0.006,1710.0,757.0,1.0
"eps[9, 0]",0.079,0.053,-0.022,0.18,0.002,0.002,892.0,794.0,1.0
"eps[10, 0]",0.108,0.047,0.021,0.197,0.002,0.001,936.0,845.0,1.0
"eps[11, 0]",-0.04,0.041,-0.115,0.038,0.001,0.001,958.0,694.0,1.0
"eps[12, 0]",0.016,0.039,-0.06,0.083,0.001,0.001,1281.0,791.0,1.01
"eps[13, 0]",-0.025,0.046,-0.106,0.065,0.002,0.001,888.0,598.0,1.0
"eps[14, 0]",-0.035,0.107,-0.239,0.163,0.003,0.003,1627.0,857.0,1.0
"eps[15, 0]",-0.02,0.082,-0.166,0.137,0.002,0.003,1359.0,610.0,1.0
"eps[16, 0]",-0.015,0.086,-0.19,0.146,0.002,0.003,2859.0,895.0,1.0
"eps[17, 0]",-0.028,0.085,-0.185,0.127,0.002,0.003,1835.0,734.0,1.0
"eps[18, 0]",0.044,0.046,-0.044,0.128,0.002,0.001,844.0,680.0,1.01
