,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],0.183,0.066,0.079,0.316,0.002,0.002,707.0,638.0,1.01
Ds[0],33.128,0.078,32.99,33.277,0.004,0.002,477.0,498.0,1.01
RV[0],2.813,1.342,1.011,5.318,0.041,0.029,1137.0,855.0,1.0
delM[0],-0.005,0.098,-0.195,0.181,0.003,0.002,960.0,915.0,1.0
"eps[0, 0]",0.118,0.134,-0.149,0.354,0.003,0.004,1564.0,711.0,1.0
"eps[1, 0]",0.206,0.327,-0.335,0.906,0.011,0.009,833.0,776.0,1.0
"eps[2, 0]",0.073,0.204,-0.33,0.437,0.007,0.008,884.0,638.0,1.01
"eps[3, 0]",-0.093,0.22,-0.497,0.302,0.006,0.007,1251.0,826.0,1.0
"eps[4, 0]",0.403,0.201,0.003,0.747,0.007,0.006,833.0,767.0,1.01
"eps[5, 0]",-0.273,0.582,-1.368,0.814,0.018,0.016,1006.0,747.0,1.01
"eps[6, 0]",0.577,0.422,-0.139,1.429,0.011,0.017,1493.0,742.0,1.0
"eps[7, 0]",-0.074,0.14,-0.328,0.19,0.003,0.005,1661.0,587.0,1.0
"eps[8, 0]",0.073,0.195,-0.252,0.468,0.005,0.006,1675.0,846.0,1.0
"eps[9, 0]",-0.067,0.049,-0.159,0.024,0.001,0.002,1170.0,773.0,1.0
"eps[10, 0]",-0.104,0.074,-0.247,0.033,0.002,0.002,1068.0,730.0,1.01
"eps[11, 0]",-0.007,0.041,-0.079,0.07,0.001,0.001,1063.0,680.0,1.0
"eps[12, 0]",-0.005,0.038,-0.072,0.07,0.001,0.001,1043.0,776.0,1.0
"eps[13, 0]",-0.11,0.041,-0.181,-0.028,0.002,0.001,625.0,850.0,1.0
"eps[14, 0]",-0.135,0.106,-0.353,0.042,0.003,0.003,1413.0,686.0,1.0
"eps[15, 0]",-0.026,0.079,-0.176,0.119,0.002,0.003,2348.0,680.0,1.01
"eps[16, 0]",-0.046,0.08,-0.195,0.097,0.002,0.002,1410.0,898.0,1.0
"eps[17, 0]",-0.036,0.076,-0.171,0.105,0.002,0.003,1223.0,682.0,1.0
"eps[18, 0]",0.107,0.045,0.025,0.194,0.002,0.001,596.0,741.0,1.0
"eps[19, 0]",0.1,0.033,0.04,0.162,0.001,0.001,949.0,892.0,1.0
