,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],1.834,0.691,1.132,3.06,0.326,0.248,5.0,13.0,3.09
Ds[0],27.591,0.484,26.695,28.207,0.224,0.17,5.0,18.0,2.66
RV[0],1.605,0.696,1.0,3.027,0.313,0.236,5.0,13.0,3.0
"eps[0, 0]",0.083,0.101,-0.063,0.201,0.049,0.038,5.0,11.0,2.98
"eps[1, 0]",1.102,1.03,-0.066,2.143,0.506,0.388,5.0,12.0,2.84
"eps[2, 0]",0.246,0.23,-0.028,0.584,0.113,0.086,4.0,12.0,3.65
"eps[3, 0]",0.394,0.335,-0.05,0.804,0.161,0.123,4.0,12.0,3.63
"eps[4, 0]",0.365,0.388,-0.041,1.007,0.188,0.144,4.0,14.0,3.58
"eps[5, 0]",0.4,0.403,-0.032,1.075,0.198,0.151,4.0,11.0,3.6
"eps[6, 0]",-0.252,0.343,-0.806,0.185,0.163,0.124,4.0,12.0,3.51
"eps[7, 0]",0.378,0.428,-0.008,1.092,0.21,0.161,4.0,11.0,3.79
"eps[8, 0]",0.237,0.279,-0.026,0.724,0.137,0.104,5.0,12.0,3.31
"eps[9, 0]",0.266,0.248,-0.008,0.527,0.122,0.093,5.0,12.0,2.34
"eps[10, 0]",0.132,0.107,0.006,0.251,0.052,0.04,5.0,12.0,2.91
"eps[11, 0]",0.106,0.136,-0.037,0.277,0.067,0.051,5.0,12.0,2.56
"eps[12, 0]",0.085,0.077,0.006,0.215,0.038,0.029,5.0,12.0,3.4
"eps[13, 0]",0.17,0.17,-0.024,0.371,0.083,0.064,5.0,12.0,2.77
"eps[14, 0]",0.148,0.11,-0.002,0.325,0.053,0.041,5.0,27.0,2.96
"eps[15, 0]",0.068,0.119,-0.071,0.265,0.058,0.045,5.0,12.0,3.29
"eps[16, 0]",0.048,0.096,-0.056,0.229,0.047,0.036,5.0,20.0,3.69
"eps[17, 0]",0.028,0.116,-0.102,0.254,0.057,0.043,4.0,21.0,3.93
"eps[18, 0]",0.039,0.044,-0.028,0.116,0.021,0.016,5.0,14.0,2.78
"eps[19, 0]",-0.041,0.034,-0.088,0.028,0.016,0.012,5.0,13.0,2.85
"eps[20, 0]",-0.046,0.049,-0.108,0.024,0.024,0.018,5.0,16.0,2.46
"eps[21, 0]",-0.084,0.09,-0.224,0.021,0.044,0.034,5.0,12.0,3.18
"eps[22, 0]",0.1,0.169,-0.03,0.409,0.083,0.064,5.0,21.0,2.62
"eps[23, 0]",0.056,0.083,-0.085,0.195,0.039,0.03,5.0,12.0,2.92
"eps[24, 0]",0.01,0.128,-0.104,0.305,0.063,0.048,5.0,11.0,3.94
"eps[25, 0]",0.042,0.051,-0.015,0.135,0.024,0.019,5.0,12.0,3.31
"eps[26, 0]",0.025,0.122,-0.149,0.247,0.059,0.045,5.0,14.0,3.15
"eps[27, 0]",0.12,0.141,-0.037,0.296,0.068,0.052,5.0,13.0,2.34
"eps[28, 0]",-0.388,0.407,-0.848,0.035,0.201,0.154,5.0,12.0,2.46
"eps[29, 0]",-0.086,0.051,-0.154,-0.013,0.023,0.018,5.0,12.0,2.32
"eps[30, 0]",0.047,0.103,-0.111,0.229,0.05,0.038,4.0,11.0,4.08
"eps[31, 0]",0.494,0.524,-0.01,1.317,0.259,0.198,5.0,14.0,3.03
"eps[32, 0]",-0.073,0.091,-0.23,0.03,0.044,0.033,5.0,17.0,2.84
"eps[33, 0]",0.394,0.364,0.015,0.916,0.178,0.136,5.0,12.0,3.33
"eps[34, 0]",0.191,0.259,-0.076,0.612,0.128,0.098,4.0,11.0,3.83
"eps[35, 0]",0.133,0.159,0.018,0.441,0.078,0.06,5.0,12.0,2.7
"eps[36, 0]",0.15,0.167,-0.018,0.363,0.079,0.06,6.0,34.0,2.18
"eps[37, 0]",-0.325,0.355,-0.737,0.071,0.175,0.134,5.0,17.0,3.28
"eps[38, 0]",-0.208,0.186,-0.408,0.015,0.091,0.07,4.0,15.0,3.62
"eps[39, 0]",-0.121,0.113,-0.288,0.006,0.056,0.042,5.0,19.0,3.29
"eps[40, 0]",-0.011,0.123,-0.209,0.17,0.06,0.046,4.0,13.0,3.47
"eps[41, 0]",0.061,0.16,-0.196,0.288,0.078,0.059,5.0,17.0,3.07
"eps[42, 0]",-0.154,0.166,-0.443,0.029,0.08,0.061,5.0,12.0,3.21
"eps[43, 0]",0.121,0.108,0.032,0.327,0.052,0.04,5.0,13.0,2.32
"eps[44, 0]",-0.057,0.061,-0.165,0.01,0.029,0.022,4.0,11.0,3.92
"eps[45, 0]",-0.007,0.039,-0.076,0.03,0.019,0.014,5.0,11.0,2.79
"eps[46, 0]",-0.131,0.083,-0.255,-0.03,0.039,0.03,5.0,11.0,2.84
"eps[47, 0]",-0.156,0.163,-0.346,0.025,0.08,0.061,5.0,12.0,3.0
"eps[48, 0]",-0.043,0.039,-0.12,0.035,0.017,0.013,5.0,12.0,2.4
"eps[49, 0]",-0.185,0.215,-0.463,0.051,0.106,0.081,5.0,24.0,3.0
"eps[50, 0]",0.174,0.258,-0.116,0.527,0.126,0.096,5.0,11.0,3.04
"eps[51, 0]",-0.268,0.274,-0.675,0.008,0.135,0.103,4.0,12.0,3.7
"eps[52, 0]",0.227,0.227,-0.04,0.483,0.112,0.085,5.0,11.0,2.56
"eps[53, 0]",0.174,0.204,-0.016,0.532,0.1,0.076,4.0,11.0,4.19
"eps_tform[0, 0]",0.908,1.104,-0.681,2.187,0.536,0.409,5.0,11.0,2.98
"eps_tform[0, 1]",5.047,4.692,-0.324,9.818,2.304,1.768,5.0,12.0,3.11
"eps_tform[0, 2]",2.173,1.965,0.014,5.098,0.965,0.737,4.0,14.0,3.64
"eps_tform[0, 3]",-0.701,1.019,-2.502,0.506,0.498,0.38,5.0,12.0,2.84
