,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],0.323,0.079,0.177,0.468,0.004,0.003,459.0,453.0,1.01
Ds[0],34.53,0.06,34.411,34.636,0.003,0.002,477.0,564.0,1.01
RV[0],4.271,1.149,2.299,5.989,0.039,0.027,930.0,640.0,1.0
"eps[0, 0]",0.144,0.111,-0.083,0.332,0.003,0.002,1268.0,895.0,1.01
"eps[1, 0]",0.357,0.191,0.025,0.729,0.006,0.004,1204.0,700.0,1.0
"eps[2, 0]",0.546,0.148,0.296,0.834,0.005,0.003,1041.0,611.0,1.0
"eps[3, 0]",0.643,0.162,0.339,0.944,0.004,0.003,1384.0,763.0,1.0
"eps[4, 0]",0.584,0.168,0.253,0.86,0.006,0.004,817.0,610.0,1.0
"eps[5, 0]",-0.028,0.567,-1.166,0.959,0.016,0.021,1191.0,647.0,1.01
"eps[6, 0]",-1.92,0.338,-2.592,-1.329,0.009,0.007,1388.0,751.0,1.01
"eps[7, 0]",0.157,0.142,-0.094,0.417,0.004,0.004,1506.0,778.0,1.0
"eps[8, 0]",0.267,0.184,-0.051,0.632,0.005,0.004,1378.0,890.0,1.0
"eps[9, 0]",-0.044,0.036,-0.11,0.022,0.001,0.001,774.0,627.0,1.0
"eps[10, 0]",0.002,0.056,-0.104,0.103,0.002,0.002,664.0,611.0,1.0
"eps[11, 0]",0.088,0.028,0.031,0.134,0.001,0.001,911.0,911.0,1.0
"eps[12, 0]",0.023,0.034,-0.037,0.082,0.001,0.001,636.0,683.0,1.0
"eps[13, 0]",-0.026,0.025,-0.076,0.019,0.001,0.001,612.0,595.0,1.0
"eps[14, 0]",-0.334,0.089,-0.489,-0.157,0.003,0.002,1041.0,826.0,1.0
"eps[15, 0]",-0.278,0.049,-0.368,-0.193,0.002,0.001,1027.0,649.0,1.0
"eps[16, 0]",-0.229,0.038,-0.303,-0.163,0.002,0.001,594.0,718.0,1.0
"eps[17, 0]",-0.048,0.043,-0.126,0.034,0.002,0.001,695.0,620.0,1.0
