,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],0.176,0.137,0.009,0.453,0.061,0.046,8.0,30.0,1.53
Ds[0],33.897,0.057,33.79,34.013,0.014,0.01,21.0,25.0,1.14
RV[0],3.09,1.421,1.003,5.5,0.323,0.232,21.0,171.0,1.14
"eps[0, 0]",0.156,0.09,-0.034,0.281,0.038,0.028,8.0,54.0,1.53
"eps[1, 0]",-0.58,0.246,-0.837,-0.112,0.116,0.088,7.0,33.0,1.55
"eps[2, 0]",0.505,0.062,0.384,0.605,0.021,0.015,10.0,62.0,1.34
"eps[3, 0]",-0.406,0.224,-0.628,0.018,0.108,0.082,7.0,34.0,1.55
"eps[4, 0]",0.191,0.063,0.062,0.276,0.027,0.02,7.0,34.0,1.52
"eps[5, 0]",0.638,0.256,0.177,1.134,0.057,0.041,21.0,49.0,1.14
"eps[6, 0]",-0.25,0.265,-0.504,0.267,0.127,0.097,8.0,33.0,1.55
"eps[7, 0]",0.216,0.034,0.159,0.281,0.002,0.001,377.0,658.0,1.01
"eps[8, 0]",0.073,0.045,-0.01,0.157,0.006,0.005,69.0,300.0,1.06
"eps[9, 0]",-0.025,0.078,-0.187,0.074,0.034,0.026,8.0,51.0,1.55
"eps[10, 0]",0.085,0.162,-0.232,0.24,0.077,0.059,7.0,29.0,1.56
"eps[11, 0]",0.055,0.053,-0.019,0.161,0.024,0.018,7.0,52.0,1.55
"eps[12, 0]",0.048,0.065,-0.081,0.123,0.03,0.023,7.0,34.0,1.56
"eps[13, 0]",0.024,0.021,-0.016,0.062,0.004,0.003,35.0,87.0,1.11
"eps[14, 0]",0.836,0.096,0.649,1.01,0.006,0.004,306.0,564.0,1.03
"eps[15, 0]",-0.241,0.028,-0.293,-0.187,0.002,0.001,248.0,543.0,1.01
"eps[16, 0]",0.127,0.034,0.062,0.187,0.01,0.007,12.0,34.0,1.27
"eps[17, 0]",0.011,0.061,-0.123,0.102,0.024,0.017,8.0,28.0,1.46
"eps[18, 0]",0.021,0.038,-0.046,0.1,0.006,0.005,42.0,89.0,1.1
"eps[19, 0]",-0.019,0.063,-0.145,0.057,0.028,0.021,7.0,36.0,1.55
"eps[20, 0]",-0.0,0.038,-0.059,0.079,0.015,0.011,8.0,34.0,1.51
"eps[21, 0]",-0.107,0.022,-0.15,-0.068,0.006,0.004,18.0,58.0,1.19
"eps[22, 0]",-0.22,0.028,-0.27,-0.168,0.01,0.007,9.0,60.0,1.39
"eps[23, 0]",-0.858,0.083,-1.016,-0.706,0.003,0.002,832.0,611.0,1.0
