,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],1.798,0.174,1.447,2.04,0.079,0.06,6.0,12.0,1.88
Ds[0],27.439,0.235,27.175,27.893,0.113,0.086,6.0,12.0,1.84
RV[0],1.599,0.207,1.193,1.881,0.091,0.069,6.0,12.0,1.83
"eps[0, 0]",0.241,0.117,0.069,0.398,0.054,0.04,5.0,13.0,2.0
"eps[1, 0]",-0.207,0.19,-0.414,0.187,0.091,0.069,7.0,12.0,1.66
"eps[2, 0]",0.289,0.212,-0.094,0.49,0.103,0.079,5.0,13.0,2.29
"eps[3, 0]",-0.418,0.161,-0.578,-0.11,0.078,0.059,6.0,12.0,1.83
"eps[4, 0]",0.583,0.311,0.006,0.87,0.151,0.115,6.0,12.0,1.98
"eps[5, 0]",-0.607,0.091,-0.741,-0.447,0.038,0.028,6.0,15.0,1.77
"eps[6, 0]",-0.465,0.502,-1.166,0.314,0.214,0.16,7.0,13.0,1.64
"eps[7, 0]",0.325,0.226,-0.064,0.527,0.11,0.084,6.0,12.0,1.84
"eps[8, 0]",0.055,0.06,-0.058,0.168,0.019,0.014,10.0,19.0,1.34
"eps[9, 0]",0.235,0.056,0.137,0.334,0.023,0.017,6.0,17.0,1.79
"eps[10, 0]",0.034,0.028,-0.023,0.085,0.009,0.007,9.0,14.0,1.39
"eps[11, 0]",-0.029,0.026,-0.09,0.004,0.01,0.007,7.0,12.0,1.61
"eps[12, 0]",-0.101,0.049,-0.175,-0.007,0.023,0.017,6.0,12.0,1.92
"eps[13, 0]",0.237,0.137,-0.01,0.383,0.067,0.051,5.0,11.0,2.5
"eps[14, 0]",-0.098,0.138,-0.226,0.146,0.067,0.051,6.0,11.0,1.83
"eps[15, 0]",0.425,0.278,0.006,0.84,0.133,0.101,5.0,12.0,2.68
"eps[16, 0]",0.154,0.062,0.036,0.237,0.029,0.022,6.0,12.0,2.03
"eps[17, 0]",0.258,0.166,-0.023,0.444,0.079,0.06,6.0,11.0,1.96
"eps[18, 0]",0.172,0.065,0.046,0.27,0.028,0.021,6.0,12.0,1.96
"eps[19, 0]",-0.317,0.192,-0.47,0.018,0.094,0.072,5.0,47.0,2.05
"eps[20, 0]",-0.074,0.053,-0.147,0.008,0.025,0.019,6.0,14.0,1.84
"eps[21, 0]",-0.143,0.103,-0.255,0.021,0.05,0.038,5.0,13.0,2.29
"eps[22, 0]",0.199,0.071,0.094,0.338,0.03,0.022,6.0,12.0,1.88
"eps[23, 0]",-0.102,0.081,-0.212,0.021,0.038,0.029,5.0,13.0,2.25
"eps[24, 0]",0.905,0.524,0.052,1.486,0.256,0.195,5.0,12.0,2.49
"eps[25, 0]",0.221,0.094,0.038,0.393,0.045,0.034,5.0,12.0,2.19
"eps[26, 0]",0.214,0.148,-0.026,0.389,0.069,0.052,6.0,11.0,1.9
"eps[27, 0]",0.424,0.29,-0.094,0.664,0.142,0.108,6.0,18.0,1.83
"eps[28, 0]",-0.924,0.43,-1.263,-0.126,0.212,0.162,5.0,12.0,2.04
"eps[29, 0]",-0.152,0.033,-0.2,-0.081,0.013,0.01,7.0,26.0,1.6
"eps[30, 0]",-0.024,0.062,-0.119,0.101,0.029,0.022,5.0,12.0,2.28
"eps[31, 0]",0.653,0.287,0.157,0.965,0.141,0.107,5.0,12.0,2.31
"eps[32, 0]",-0.196,0.127,-0.358,-0.016,0.061,0.047,5.0,11.0,2.33
"eps[33, 0]",0.094,0.169,-0.196,0.312,0.07,0.052,6.0,40.0,1.73
"eps[34, 0]",0.399,0.206,0.016,0.582,0.101,0.077,6.0,12.0,1.88
"eps[35, 0]",0.1,0.075,-0.018,0.206,0.032,0.024,6.0,13.0,1.7
"eps[36, 0]",0.284,0.167,0.003,0.443,0.081,0.062,6.0,11.0,1.88
"eps[37, 0]",-0.867,0.307,-1.124,-0.302,0.151,0.115,5.0,12.0,2.18
"eps[38, 0]",-0.447,0.188,-0.617,-0.108,0.092,0.07,5.0,12.0,2.08
"eps[39, 0]",-0.439,0.167,-0.583,-0.141,0.082,0.062,6.0,11.0,1.91
"eps[40, 0]",-0.213,0.085,-0.338,-0.046,0.039,0.03,6.0,11.0,1.99
"eps[41, 0]",-0.364,0.352,-0.639,0.28,0.173,0.132,6.0,13.0,1.95
"eps[42, 0]",-0.385,0.139,-0.617,-0.18,0.056,0.042,6.0,13.0,1.82
"eps[43, 0]",0.044,0.046,-0.025,0.144,0.016,0.011,9.0,41.0,1.39
"eps[44, 0]",-0.127,0.044,-0.209,-0.048,0.01,0.008,19.0,74.0,1.16
"eps[45, 0]",-0.225,0.17,-0.44,0.02,0.082,0.062,5.0,12.0,2.27
"eps[46, 0]",-0.356,0.15,-0.536,-0.08,0.07,0.053,6.0,11.0,1.82
"eps[47, 0]",-0.278,0.148,-0.411,-0.015,0.072,0.055,5.0,12.0,2.15
"eps[48, 0]",-0.4,0.198,-0.607,-0.11,0.097,0.074,5.0,25.0,2.19
"eps[49, 0]",0.457,0.321,-0.023,0.831,0.157,0.12,5.0,12.0,2.29
"eps[50, 0]",-1.138,0.306,-1.459,-0.644,0.149,0.114,5.0,16.0,2.22
"eps[51, 0]",0.184,0.318,-0.274,0.672,0.136,0.102,6.0,33.0,1.83
"eps[52, 0]",-0.847,0.308,-1.206,-0.295,0.147,0.112,5.0,11.0,2.19
"eps[53, 0]",-0.186,0.082,-0.334,-0.067,0.033,0.025,6.0,13.0,1.88
"eps_tform[0, 0]",1.755,0.85,0.502,2.894,0.389,0.294,5.0,13.0,2.0
"eps_tform[0, 1]",-0.638,0.668,-1.42,0.718,0.318,0.242,7.0,12.0,1.63
"eps_tform[0, 2]",0.72,0.619,-0.411,1.304,0.299,0.228,6.0,23.0,1.78
