,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],0.022,0.019,0.0,0.056,0.001,0.001,1122.0,620.0,1.0
Ds[0],36.054,0.035,35.983,36.112,0.002,0.001,463.0,648.0,1.0
RV[0],3.796,1.398,1.459,5.988,0.038,0.029,1104.0,654.0,1.01
"eps[0, 0]",0.007,0.11,-0.207,0.204,0.003,0.003,1018.0,682.0,1.0
"eps[1, 0]",0.197,0.22,-0.22,0.613,0.007,0.006,1057.0,817.0,1.0
"eps[2, 0]",-0.152,0.168,-0.453,0.185,0.005,0.004,967.0,835.0,1.0
"eps[3, 0]",0.119,0.205,-0.275,0.487,0.007,0.006,978.0,722.0,1.0
"eps[4, 0]",0.224,0.204,-0.145,0.61,0.007,0.005,800.0,806.0,1.0
"eps[5, 0]",-0.723,0.506,-1.535,0.344,0.015,0.012,1112.0,826.0,1.0
"eps[6, 0]",-0.146,0.41,-0.876,0.641,0.011,0.012,1340.0,915.0,1.0
"eps[7, 0]",0.052,0.149,-0.206,0.358,0.004,0.004,1619.0,772.0,1.01
"eps[8, 0]",0.1,0.203,-0.288,0.486,0.005,0.006,1445.0,762.0,1.0
"eps[9, 0]",0.022,0.032,-0.038,0.083,0.001,0.001,588.0,634.0,1.0
"eps[10, 0]",-0.051,0.054,-0.146,0.052,0.002,0.001,906.0,731.0,1.0
"eps[11, 0]",0.024,0.04,-0.057,0.096,0.001,0.001,851.0,616.0,1.0
"eps[12, 0]",-0.004,0.036,-0.067,0.064,0.001,0.001,852.0,732.0,1.0
"eps[13, 0]",-0.062,0.041,-0.133,0.019,0.001,0.001,848.0,808.0,1.0
"eps[14, 0]",0.037,0.1,-0.147,0.22,0.003,0.003,1136.0,767.0,1.01
"eps[15, 0]",0.175,0.079,0.034,0.332,0.002,0.002,1023.0,757.0,1.0
"eps[16, 0]",0.016,0.067,-0.103,0.14,0.002,0.002,1597.0,868.0,1.0
"eps[17, 0]",0.06,0.071,-0.081,0.188,0.002,0.002,1193.0,772.0,1.0
"eps[18, 0]",-0.094,0.032,-0.151,-0.032,0.001,0.001,632.0,654.0,1.01
"eps[19, 0]",0.009,0.031,-0.045,0.071,0.001,0.001,615.0,725.0,1.0
"eps[20, 0]",0.01,0.032,-0.053,0.068,0.001,0.001,876.0,815.0,1.0
"eps[21, 0]",0.049,0.03,-0.005,0.104,0.001,0.001,598.0,787.0,1.0
"eps[22, 0]",0.072,0.033,0.012,0.13,0.001,0.001,1058.0,873.0,1.0
"eps[23, 0]",0.083,0.112,-0.131,0.291,0.004,0.003,909.0,748.0,1.01
"eps[24, 0]",0.199,0.07,0.078,0.342,0.003,0.002,715.0,750.0,1.0
"eps[25, 0]",0.27,0.066,0.157,0.398,0.002,0.002,972.0,816.0,1.0
"eps[26, 0]",0.179,0.05,0.083,0.263,0.002,0.001,735.0,882.0,1.0
