,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],0.299,0.047,0.219,0.392,0.002,0.002,415.0,602.0,1.01
Ds[0],33.001,0.038,32.929,33.067,0.002,0.001,357.0,615.0,1.01
RV[0],1.603,0.391,1.017,2.305,0.02,0.014,400.0,415.0,1.01
"eps[0, 0]",-0.049,0.043,-0.123,0.039,0.002,0.001,542.0,651.0,1.01
"eps[1, 0]",0.019,0.05,-0.07,0.121,0.002,0.001,997.0,774.0,1.0
"eps[2, 0]",0.038,0.043,-0.04,0.121,0.001,0.001,884.0,680.0,1.0
"eps[3, 0]",0.335,0.037,0.267,0.402,0.002,0.001,579.0,711.0,1.0
"eps[4, 0]",0.095,0.036,0.026,0.161,0.002,0.001,553.0,778.0,1.0
"eps[5, 0]",2.146,0.389,1.364,2.814,0.017,0.012,530.0,529.0,1.0
"eps[6, 0]",0.084,0.041,0.003,0.155,0.002,0.001,584.0,595.0,1.01
"eps[7, 0]",0.216,0.047,0.125,0.297,0.002,0.002,387.0,558.0,1.0
"eps[8, 0]",-0.332,0.082,-0.483,-0.186,0.003,0.002,971.0,774.0,1.0
"eps[9, 0]",-0.025,0.037,-0.092,0.043,0.002,0.001,516.0,603.0,1.01
"eps[10, 0]",-0.047,0.03,-0.104,0.014,0.001,0.001,694.0,631.0,1.0
"eps[11, 0]",-0.074,0.021,-0.117,-0.039,0.001,0.001,498.0,606.0,1.0
"eps[12, 0]",-0.086,0.026,-0.136,-0.039,0.001,0.001,445.0,637.0,1.01
"eps[13, 0]",0.063,0.02,0.026,0.101,0.001,0.001,394.0,507.0,1.01
"eps[14, 0]",0.121,0.079,-0.038,0.256,0.003,0.002,774.0,688.0,1.01
"eps[15, 0]",0.037,0.03,-0.016,0.098,0.001,0.001,543.0,605.0,1.0
"eps[16, 0]",0.036,0.029,-0.017,0.089,0.001,0.001,371.0,433.0,1.01
"eps[17, 0]",0.004,0.032,-0.057,0.062,0.002,0.001,441.0,637.0,1.0
"eps[18, 0]",0.1,0.037,0.034,0.168,0.002,0.001,518.0,737.0,1.01
"eps[19, 0]",-0.025,0.031,-0.082,0.033,0.001,0.001,779.0,824.0,1.0
"eps[20, 0]",-0.081,0.022,-0.125,-0.042,0.001,0.001,521.0,723.0,1.01
"eps[21, 0]",0.009,0.026,-0.04,0.057,0.001,0.001,434.0,598.0,1.01
"eps[22, 0]",0.01,0.021,-0.03,0.047,0.001,0.001,388.0,560.0,1.01
"eps[23, 0]",-0.348,0.088,-0.528,-0.195,0.003,0.002,751.0,745.0,1.0
"eps[24, 0]",0.076,0.038,0.008,0.15,0.002,0.001,459.0,653.0,1.01
"eps[25, 0]",0.195,0.03,0.141,0.255,0.002,0.001,392.0,544.0,1.01
"eps[26, 0]",-0.018,0.035,-0.074,0.057,0.002,0.001,392.0,633.0,1.01
"eps[27, 0]",0.166,0.043,0.09,0.243,0.002,0.001,556.0,717.0,1.01
"eps[28, 0]",0.115,0.029,0.057,0.168,0.001,0.001,647.0,775.0,1.0
"eps[29, 0]",-0.116,0.021,-0.156,-0.079,0.001,0.001,485.0,593.0,1.01
"eps[30, 0]",-0.112,0.024,-0.158,-0.067,0.001,0.001,413.0,625.0,1.01
"eps[31, 0]",-0.146,0.026,-0.195,-0.098,0.001,0.001,537.0,644.0,1.0
"eps[32, 0]",0.302,0.132,0.049,0.524,0.004,0.003,876.0,615.0,1.0
"eps[33, 0]",-0.148,0.036,-0.218,-0.082,0.001,0.001,623.0,795.0,1.0
"eps[34, 0]",-0.068,0.044,-0.144,0.016,0.002,0.001,486.0,765.0,1.01
"eps[35, 0]",-0.022,0.034,-0.084,0.041,0.002,0.001,451.0,625.0,1.0
"eps[36, 0]",0.023,0.038,-0.046,0.093,0.002,0.001,555.0,807.0,1.0
"eps[37, 0]",0.082,0.032,0.021,0.141,0.001,0.001,882.0,847.0,1.0
"eps[38, 0]",0.025,0.025,-0.023,0.071,0.001,0.001,484.0,717.0,1.01
"eps[39, 0]",0.036,0.031,-0.026,0.092,0.001,0.001,451.0,614.0,1.01
"eps[40, 0]",0.08,0.026,0.033,0.132,0.001,0.001,419.0,599.0,1.01
"eps[41, 0]",0.836,0.181,0.492,1.186,0.006,0.004,941.0,786.0,1.0
"eps[42, 0]",-0.255,0.049,-0.351,-0.17,0.002,0.001,718.0,722.0,1.0
"eps[43, 0]",0.133,0.045,0.047,0.216,0.002,0.001,556.0,676.0,1.01
"eps[44, 0]",0.052,0.046,-0.03,0.142,0.002,0.001,500.0,682.0,1.01
"eps[45, 0]",0.153,0.04,0.081,0.229,0.001,0.001,776.0,826.0,1.0
"eps[46, 0]",-0.375,0.052,-0.482,-0.285,0.002,0.001,891.0,811.0,1.0
"eps[47, 0]",0.073,0.023,0.026,0.115,0.001,0.001,726.0,831.0,1.0
"eps[48, 0]",-0.232,0.033,-0.296,-0.173,0.001,0.001,503.0,649.0,1.01
"eps[49, 0]",0.345,0.041,0.269,0.418,0.001,0.001,789.0,693.0,1.0
"eps[50, 0]",-3.127,0.329,-3.702,-2.499,0.009,0.007,1288.0,875.0,1.0
"eps[51, 0]",1.384,0.113,1.186,1.604,0.004,0.003,923.0,803.0,1.0
"eps[52, 0]",-0.223,0.061,-0.345,-0.118,0.002,0.002,785.0,791.0,1.0
"eps[53, 0]",0.326,0.046,0.241,0.413,0.002,0.001,886.0,836.0,1.0
"eps_tform[0, 0]",-0.358,0.313,-0.892,0.28,0.013,0.01,542.0,651.0,1.01
"eps_tform[0, 1]",0.043,0.193,-0.329,0.408,0.006,0.006,916.0,825.0,1.0
"eps_tform[0, 2]",0.297,0.16,0.01,0.607,0.006,0.004,636.0,695.0,1.01
