,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
AV[0],0.167,0.064,0.049,0.278,0.003,0.002,546.0,688.0,1.01
Ds[0],35.339,0.052,35.239,35.428,0.002,0.002,589.0,738.0,1.01
RV[0],3.838,1.307,1.656,5.998,0.042,0.029,952.0,591.0,1.0
delM[0],-0.003,0.094,-0.181,0.171,0.003,0.002,999.0,977.0,1.0
"eps[0, 0]",0.1,0.069,-0.033,0.227,0.003,0.002,433.0,403.0,1.0
"eps[1, 0]",0.284,0.119,0.083,0.513,0.005,0.003,585.0,861.0,1.0
"eps[2, 0]",-0.004,0.093,-0.173,0.161,0.003,0.002,748.0,841.0,1.0
"eps[3, 0]",0.17,0.083,0.016,0.324,0.004,0.002,437.0,655.0,1.0
"eps[4, 0]",0.079,0.077,-0.074,0.212,0.003,0.002,816.0,741.0,1.01
"eps[5, 0]",0.323,0.451,-0.604,1.088,0.017,0.014,717.0,689.0,1.0
"eps[6, 0]",-0.038,0.184,-0.381,0.297,0.007,0.005,616.0,655.0,1.0
"eps[7, 0]",-0.037,0.088,-0.212,0.119,0.003,0.003,941.0,790.0,1.01
"eps[8, 0]",-0.137,0.146,-0.401,0.152,0.005,0.004,1030.0,726.0,1.0
"eps[9, 0]",0.061,0.04,-0.011,0.137,0.001,0.001,809.0,845.0,1.0
"eps[10, 0]",0.109,0.067,-0.016,0.235,0.002,0.002,822.0,668.0,1.0
"eps[11, 0]",0.034,0.04,-0.037,0.111,0.001,0.001,1012.0,811.0,1.0
"eps[12, 0]",-0.009,0.039,-0.077,0.06,0.001,0.002,902.0,642.0,1.01
"eps[13, 0]",0.015,0.041,-0.055,0.095,0.001,0.001,1016.0,647.0,1.0
"eps[14, 0]",-0.084,0.104,-0.29,0.109,0.003,0.003,995.0,748.0,1.0
"eps[15, 0]",0.024,0.062,-0.082,0.136,0.002,0.002,687.0,767.0,1.0
"eps[16, 0]",0.059,0.047,-0.03,0.146,0.002,0.001,798.0,669.0,1.01
"eps[17, 0]",0.022,0.062,-0.098,0.132,0.002,0.002,1281.0,943.0,1.0
"eps[18, 0]",-0.089,0.035,-0.153,-0.02,0.001,0.001,630.0,535.0,1.01
"eps[19, 0]",0.057,0.03,0.004,0.114,0.001,0.001,847.0,918.0,1.0
"eps[20, 0]",-0.077,0.026,-0.122,-0.028,0.001,0.001,853.0,795.0,1.0
"eps[21, 0]",-0.018,0.026,-0.067,0.031,0.001,0.001,656.0,645.0,1.0
